ds,yhat,yhat_lower,yhat_upper,Store
2011-11-11,430402.7157698876,397635.94497817813,463575.39015384734,3
2011-11-18,456528.9463929553,423251.38036954845,494671.62090592354,3
2011-11-25,477415.67875594716,441948.721432143,511795.1595352139,3
2011-12-02,497481.7796998062,462488.93899320613,533304.9376675171,3
2011-12-09,518699.0058616634,483865.0052807965,553083.3802245309,3
2011-12-16,530412.8374061559,498462.3268195528,563709.3132714585,3
2011-12-23,515405.8284282604,481123.1548077159,550801.6453002045,3
2011-12-30,468654.77613078646,433871.64831151953,502433.8768530703,3
2012-01-06,408707.09092990804,370966.355308993,443534.8304768121,3
2012-01-13,367236.27237779216,332298.8839696593,402575.60396330274,3
2012-01-20,364963.47386462707,330588.49609107873,398890.96738584037,3
2012-01-27,396479.42076178966,361288.941307571,428473.2471669251,3
2012-02-03,437193.8727510024,400877.9020867637,469153.7127425749,3
2012-02-10,463708.1053990825,429086.53118321934,500668.44324260927,3
2012-02-17,468239.47985273553,434121.87059867644,501035.11321606004,3
2012-02-24,457401.89751131186,425110.8661341603,492109.1640774716,3
2012-03-02,441995.94844635023,405712.74053139123,475354.90061935375,3
2012-03-09,429525.2487843207,396931.54507686343,463123.0986717578,3
2012-03-16,423190.8162106639,389384.6914128599,455314.88842956483,3
2012-03-23,423060.82579688076,388218.4818688806,459149.81265373284,3
2012-03-30,426159.64411013556,391653.1725825519,459187.42842709675,3
2012-04-06,427480.5973393897,395320.3886894146,465223.31699382956,3
2012-04-13,423875.5547371777,389541.1046840118,455817.0652298808,3
2012-04-20,417482.51373765286,383908.44728805043,451017.4348854122,3
2012-04-27,413749.1293513662,379792.3255302334,448175.88044731214,3
2012-05-04,415230.72192335135,383030.3075788375,448319.25952901517,3
2012-05-11,418505.52114471316,382231.98943015706,452767.60275845655,3
2012-05-18,418551.6503310749,382843.86503842584,453486.60606185737,3
2012-05-25,415458.4658305995,377185.3590384162,450754.76243338804,3
2012-06-01,414652.1752308015,380182.8878180379,449043.94234209845,3
2012-06-08,419639.9621782439,385282.60554573213,453897.4613402361,3
2012-06-15,426259.06746426737,391712.50524010597,460439.81307480176,3
2012-06-22,426396.9513188448,390986.0638460763,460577.244394842,3
2012-06-29,417499.9409213941,380043.6316445938,452519.66115037363,3
2012-07-06,406342.886868506,373527.4181909552,440998.35131441086,3
2012-07-13,401937.2236596042,367803.7010068726,435842.48318835546,3
2012-07-20,405710.7380825691,368722.4604843531,438977.9306344058,3
2012-07-27,410652.47195217625,377554.22592730075,444081.47413936857,3
2012-08-03,410204.0375810677,379138.88690100587,444174.69973178016,3
2012-08-10,405776.18161155673,371017.29313632706,440210.00937970495,3
2012-08-17,403830.11210169643,368814.09315551404,436819.6604419024,3
2012-08-24,406849.7224867046,370914.6266997525,439376.1239648235,3
2012-08-31,410163.71501655685,377047.68694330205,445697.83991105895,3
2012-09-07,408686.8289041941,372001.66190799134,442206.931305064,3
2012-09-14,404447.18025674217,371378.78866875026,438811.7531372557,3
2012-09-21,404498.0823463282,370546.71363363165,437565.2260606647,3
2012-09-28,411445.00023439224,377555.45455238235,446539.30280333606,3
2012-10-05,419083.522003588,382706.68664758373,453313.63258323795,3
2012-10-12,419769.15638581454,385180.7440204352,452149.7978244767,3
2012-10-19,414990.89858126733,380135.71207363287,449656.64246673393,3
2012-10-26,415595.0755201613,382468.2139852546,449307.6066874968,3
2012-10-28,418253.81641365663,384367.74001988984,454206.199682007,3
2012-11-04,437126.83397582365,402662.2081576047,471153.76969500224,3
2012-11-11,464620.90681870404,431432.37045906886,495723.3004817209,3
2012-11-18,490208.2498996011,456595.52634635597,523591.5139768529,3
2012-11-25,510725.0911380217,475829.41039721115,545365.2547193231,3
2012-12-02,531007.7796547145,496737.11307922314,565443.7611858926,3
2012-12-09,551954.1658672579,518393.109069226,586442.5482812597,3
2012-12-16,561586.6077973053,527112.862974856,595686.3534841737,3
2012-12-23,543033.9103909895,507446.8380131939,578460.6640151871,3
2012-12-30,493585.14601892413,460507.4964091575,529128.9646034107,3
2013-01-06,434085.21505988704,400256.251166263,468576.5530275066,3
2013-01-13,396228.9753537325,363270.372696325,432393.460962831,3
2010-02-05,2065878.4672853008,1845783.6981387213,2267314.10792246,4
2010-02-12,2106639.16921889,1895515.1786100008,2324251.03902613,4
2010-02-19,2040757.8731375637,1832786.2658696761,2253418.2617592574,4
2010-02-26,1972335.73643261,1774439.2723934979,2174983.829760042,4
2010-03-05,1940258.1068703283,1746104.8732214603,2144045.084613926,4
2010-03-12,1916057.6389023622,1707794.6637106698,2114864.365137152,4
2010-03-19,1878588.5378199,1667069.885949297,2089211.2806049907,4
2010-03-26,1851396.647181218,1639463.1469879178,2058203.7527955857,4
2010-04-02,1862301.3230128987,1653980.2217495404,2060231.78748671,4
2010-04-09,1894830.8533962008,1680771.9475614377,2103005.427190553,4
2010-04-16,1904243.4681453465,1704436.0333345085,2116979.810927919,4
2010-04-23,1875967.038256282,1666070.8722358728,2071873.1533819821,4
2010-04-30,1845497.3524248528,1644229.2140592737,2069676.9953406847,4
2010-05-07,1852227.5406287075,1642633.910985139,2069665.9034199046,4
2010-05-14,1888901.256310105,1678904.503281627,2092227.2104250144,4
2010-05-21,1913190.3930827773,1696702.0156869981,2130448.5492562493,4
2010-05-28,1904256.5593800973,1703614.2270706326,2121854.81174079,4
2010-06-04,1888145.185941927,1684106.649080234,2098962.907090353,4
2010-06-11,1899044.5507117517,1681426.3603577644,2110903.356717052,4
2010-06-18,1929583.8020422144,1730442.9889437247,2140950.5342632676,4
2010-06-25,1937631.8166494581,1730816.2054575027,2153499.725098099,4
2010-07-02,1901572.8150152299,1690672.4917736086,2110160.597105563,4
2010-07-09,1851623.0089707961,1629568.1225370117,2066147.9735566587,4
2010-07-16,1836150.7806764077,1640310.2440010924,2051053.6182791975,4
2010-07-23,1866448.7808019407,1658872.977329369,2076062.751795086,4
2010-07-30,1909290.8543746069,1703380.0171461517,2128159.487265105,4
2010-08-06,1931804.5314194753,1727628.960859463,2142026.154703028,4
2010-08-13,1936081.6464395262,1720246.5481456136,2152480.091236227,4
2010-08-20,1940540.2302181758,1735064.3754447466,2137619.8875406496,4
2010-08-27,1941666.3200777657,1738765.237913535,2156198.9252380007,4
2010-09-03,1916410.7907134937,1685194.405036372,2127081.214970425,4
2010-09-10,1864538.9534214074,1655820.542632894,2075809.0673864468,4
2010-09-17,1826878.4458334888,1608876.335748611,2021800.1245196282,4
2010-09-24,1842588.373957605,1622392.7344517543,2045850.459508573,4
2010-10-01,1895634.3408852739,1690228.213440077,2084649.9212256786,4
2010-10-08,1927350.2633178057,1718773.5059443149,2144084.6942993416,4
2010-10-15,1910834.8467512636,1700674.906712943,2114868.205903815,4
2010-10-22,1894208.4140936404,1680921.1582033455,2091867.580183524,4
2010-10-29,1947674.5140166546,1752726.550985031,2142803.913897948,4
2010-11-05,2072086.3992202785,1871503.8266801697,2258250.8166758767,4
2010-11-12,2188620.9319267124,1974160.6034581063,2400536.21929491,4
2010-11-19,2236700.408445143,2041023.3488478095,2434318.477581223,4
2010-11-26,2263331.4325790154,2051875.619124207,2471352.0349533805,4
2010-12-03,2377347.147744513,2159662.6012696493,2571996.0046655447,4
2010-12-10,2599630.858989602,2396508.740979454,2804782.3453586227,4
2010-12-17,2784263.202241406,2573114.1749958983,2992901.181320215,4
2010-12-24,2729550.021194963,2521158.3975149035,2949495.0904862145,4
2010-12-31,2385930.241758542,2177190.9307472506,2587790.805094475,4
2011-01-07,1940282.011685369,1730512.3803582445,2143027.8456599754,4
2011-01-14,1671678.7054033913,1456414.9477653725,1885506.899409015,4
2011-01-21,1713956.5912156529,1511683.07125513,1914903.2321228676,4
2011-01-28,1959069.8607462945,1748490.969838847,2165583.153040061,4
2011-02-04,2183746.075161343,1966812.7312450942,2383318.848040302,4
2011-02-11,2253025.552412522,2038340.5519956818,2464634.563001474,4
2011-02-18,2198024.711999769,1976824.275451973,2395852.0568903815,4
2011-02-25,2124555.535708802,1907209.4957400733,2319630.8834655043,4
2011-03-04,2086983.748388762,1869834.3154666652,2287306.928335652,4
2011-03-11,2064112.0452112511,1860024.6613668755,2270180.276710204,4
2011-03-18,2028397.885546558,1821446.294503511,2216933.929001332,4
2011-03-25,1996585.963605198,1801579.4055000856,2200389.42359709,4
2011-04-01,2000384.3742385064,1797468.9210965028,2199139.081694472,4
2011-04-08,2032254.711863163,1829853.6547688888,2257208.538234779,4
2011-04-15,2048413.1665578764,1850808.0980239087,2262597.709447315,4
2011-04-22,2025396.5350919543,1810946.065099456,2228475.1605434963,4
2011-04-29,1991658.125093448,1786596.8013697988,2198686.400688837,4
2011-05-06,1990651.373185786,1790653.8062087211,2191513.0796822277,4
2011-05-13,2024744.9648028421,1825112.5431572064,2231646.785453868,4
2011-05-20,2054104.4602694644,1868655.695210889,2258617.4889344773,4
2011-05-27,2050348.8594188099,1851628.1593439307,2268650.0106936065,4
2011-06-03,2032398.2577084415,1812522.6851582392,2228524.735506264,4
2011-06-10,2037456.4797210558,1831452.7430603744,2237031.0466018626,4
2011-06-17,2067161.392757669,1857783.688680228,2279185.7856067335,4
2011-06-24,2082132.3625722819,1864286.6610203031,2280060.2989234934,4
2011-07-01,2053038.5421168758,1846452.7676251354,2256637.2242989046,4
2011-07-08,2001626.7686512237,1784500.580856245,2205037.481647411,4
2011-07-15,1977504.6350744679,1763285.2070035792,2192297.2828378356,4
2011-07-22,2001099.1672477045,1798513.53228924,2215108.745470639,4
2011-07-29,2044735.6027611769,1846594.1095252708,2234883.1992598916,4
2011-08-05,2071694.9159726168,1871929.3008610888,2274734.486796267,4
2011-08-12,2077668.1558507264,1880377.578110317,2288768.5896445443,4
2011-08-19,2081308.8632577078,1880257.0919046912,2309300.206944034,4
2011-08-26,2084517.4618230495,1873757.6715414494,2294533.5659741755,4
2011-09-02,2065107.7075257588,1862859.8412101453,2290352.544535682,4
2011-09-09,2015822.870025848,1807625.8401737968,2228604.8713493366,4
2011-09-16,1971706.4022507614,1771214.268555801,2189189.0231741024,4
2011-09-23,1977010.8850858097,1781357.569713911,2186127.142956983,4
2011-09-30,2027161.6077439815,1811572.3144103808,2236948.9755247324,4
2011-10-07,2066485.9613502137,1854906.7554465905,2260554.900214967,4
2011-10-14,2056948.4040915596,1856044.79275,2252392.913280103,4
2011-10-21,2034384.5756384016,1827854.9183406872,2244726.085433719,4
2011-10-28,2072274.5009672944,1877903.1078758321,2268926.3423860357,4
2011-11-04,2188151.7302199323,1994124.1929870648,2388853.3025448783,4
2011-11-11,2312543.1368952016,2110982.086171505,2518601.0020207786,4
2011-11-18,2372650.3990606205,2180548.707267906,2579671.597668344,4
2011-11-25,2394968.909712564,2178790.3876307723,2606917.4752987926,4
2011-12-02,2487155.217414936,2283778.3679744434,2698622.7454429376,4
2011-12-09,2696148.2830562107,2500401.5010407465,2900576.6228901697,4
2011-12-16,2903242.133481541,2692498.2493236684,3110910.6303691035,4
2011-12-23,2901475.516679717,2695076.2089691577,3109671.0891875084,4
2011-12-30,2601693.376639335,2391323.1079091453,2821827.2606279384,4
2012-01-06,2153015.7733389135,1928611.5365288465,2343593.622762009,4
2012-01-13,1836004.528117814,1630803.9426172057,2043957.2744472427,4
2012-01-20,1824078.6132007842,1614784.4549475838,2043292.6890755724,4
2012-01-27,2048697.7943010344,1840946.9895674046,2261281.8575316174,4
2012-02-03,2291409.770560923,2083710.0159221196,2513116.530204874,4
2012-02-10,2390303.2909509307,2187680.795817073,2614464.026457401,4
2012-02-17,2349747.9884426645,2144264.885198072,2553477.918014243,4
2012-02-24,2272830.9612855813,2062554.2616512096,2481671.065530863,4
2012-03-02,2228671.875885619,2019121.1397606884,2445223.4772677245,4
2012-03-09,2205904.960542692,2007774.0593748854,2405310.0281003406,4
2012-03-16,2172390.306879695,1955357.4019631057,2374724.2613738696,4
2012-03-23,2136954.6974617974,1934282.6597822115,2357158.990202552,4
2012-03-30,2133206.3764472115,1935941.9851240027,2334960.6591409296,4
2012-04-06,2162650.9843204943,1962694.2484036472,2379751.5125091174,4
2012-04-13,2184502.3559650485,1973388.941728302,2406174.99823531,4
2012-04-20,2167565.0143263335,1958686.0304634925,2369655.501883711,4
2012-04-27,2131915.6028735978,1899795.5150953948,2329999.0147361197,4
2012-05-04,2123045.535398455,1916321.6159780957,2324712.023277408,4
2012-05-11,2152914.483288255,1952018.3881684537,2366700.0080339056,4
2012-05-18,2186122.021632039,1980675.885842273,2384625.5133857615,4
2012-05-25,2188036.8342345324,1969131.7914244498,2395385.6840504277,4
2012-06-01,2169451.8599260617,1951831.4071734003,2368921.2283569626,4
2012-06-08,2168588.0761608393,1963527.6445546274,2379095.991759828,4
2012-06-15,2195891.4149330347,2002051.57647334,2411232.422020384,4
2012-06-22,2216573.396515163,2022038.205312888,2432731.5902616456,4
2012-06-29,2195200.793349173,1993494.7932603504,2390400.9457661808,4
2012-07-06,2144079.9298284887,1936425.380655516,2327777.8442723034,4
2012-07-13,2112008.9260232854,1910198.3887683216,2328365.145866704,4
2012-07-20,2127885.1145846043,1930234.2521896155,2331005.8712710873,4
2012-07-27,2171007.83200385,1961679.535575902,2381473.7711491357,4
2012-08-03,2202306.960847598,1978846.9181728458,2404158.731720065,4
2012-08-10,2210699.325123085,2008411.550769997,2404178.152819991,4
2012-08-17,2213606.1328738397,2017933.521029553,2412799.4904039646,4
2012-08-24,2218062.4059552643,2004279.4948846844,2415452.9797497476,4
2012-08-31,2204194.6325738872,1983901.7482176763,2408759.6220264426,4
2012-09-07,2158734.8738507107,1945196.787986051,2364931.1213856195,4
2012-09-14,2109778.978542836,1909582.3501287815,2310313.99486833,4
2012-09-21,2104566.3421435505,1880255.0224300646,2296456.814543858,4
2012-09-28,2149855.649955581,1919997.474986593,2354086.9266072363,4
2012-10-05,2195451.189116909,1970375.0648744465,2404302.701664373,4
2012-10-12,2194197.7558065155,1990807.6315018483,2404928.887848198,4
2012-10-19,2168387.9585750913,1967853.9422579166,2373945.95155969,4
2012-10-26,2191423.4926509527,1992770.7336175835,2388357.9500240623,4
2012-10-28,2213991.5247405996,2023806.7644697537,2412163.5757348225,4
2012-11-04,2335182.1751322583,2127550.066225627,2550548.1699026176,4
2012-11-11,2455023.715297018,2231458.777445554,2684080.690827769,4
2012-11-18,2507631.027323716,2301743.3963365387,2725226.1407371354,4
2012-11-25,2531936.4560141605,2344161.3393354807,2752384.0830388526,4
2012-12-02,2636927.7834770572,2434080.6517998567,2852297.763766156,4
2012-12-09,2854311.9451951575,2638188.4387615826,3062506.6847662497,4
2012-12-16,3048662.0777634727,2822432.7073853747,3250766.372973044,4
2012-12-23,3015299.6725564343,2805227.2015453167,3232563.8878927003,4
2012-12-30,2688390.430798162,2508228.2955011586,2901848.9765257947,4
2013-01-06,2240239.7529493747,2035725.0385617947,2435195.789903936,4
2013-01-13,1951518.5813633744,1732652.2441250372,2145499.363736856,4
2010-02-05,309034.366645576,279312.06938685686,338757.64805968595,5
2010-02-12,317208.19326723495,285562.19292555854,348902.45685017,5
2010-02-19,307407.32981459587,277344.8976002239,340104.49052146304,5
2010-02-26,295710.9849922728,261087.60639258,327938.9158267058,5
2010-03-05,292024.54283366835,261394.30152746168,324458.19448511663,5
2010-03-12,293787.19138284103,261275.77560813693,326381.83264510665,5
2010-03-19,295339.15419044223,263685.1619196274,327751.3627550045,5
2010-03-26,297198.1658238761,265936.6303236826,328103.49817987235,5
2010-04-02,303182.25101208495,272438.04759774246,334843.7088070356,5
2010-04-09,311640.7181530674,280643.38272941194,342792.7718396885,5
2010-04-16,314823.5767765362,282217.97223146696,344887.1069368349,5
2010-04-23,308326.0012027188,275141.69229706435,341778.4662083154,5
2010-04-30,297930.0830785787,266371.2194708518,329053.50290086045,5
2010-05-07,293927.48850616394,261249.68070557844,328334.93209909886,5
2010-05-14,299381.56188907847,267147.0314855238,329631.84915466385,5
2010-05-21,306969.5946285662,276241.4780944956,338816.1485662082,5
2010-05-28,308219.7735623743,276537.0287384747,337535.03830930474,5
2010-06-04,303301.82448173134,272660.88561539986,334300.71574390505,5
2010-06-11,299318.1520420316,269032.55262653815,330699.0024614823,5
2010-06-18,300158.9856622436,268317.7433671275,330587.0645954963,5
2010-06-25,301508.4671200377,269119.84757376666,332781.06060511083,5
2010-07-02,297133.95575611567,265962.9978340403,329552.8900639686,5
2010-07-09,287554.18709315296,256858.039495313,318496.53942331,5
2010-07-16,279519.36947050906,248788.823646086,308428.7282643416,5
2010-07-23,277494.42490437307,243535.04533057025,310766.4896508472,5
2010-07-30,278993.40090314066,247571.34612894524,311227.6650444711,5
2010-08-06,279813.05746742175,248383.07321933738,311590.9600772418,5
2010-08-13,281104.66749606037,250504.88720316527,309666.56826507486,5
2010-08-20,287449.92303086014,254609.48808083026,317180.06627008715,5
2010-08-27,297996.8764586013,268216.8741984013,329693.53863776085,5
2010-09-03,303726.93823481165,272222.92640442494,335221.0368243909,5
2010-09-10,296963.56588774885,264932.48181412346,328032.94169151096,5
2010-09-17,282226.53355183534,251070.00880287774,313140.7651893027,5
2010-09-24,273383.5437111917,241161.91496401024,302430.8521538444,5
