ds,yhat,yhat_lower,yhat_upper,Store,yhat_change_pct,volatility,anomaly,risk_score,risk_level,low_sales_threshold,high_sales_threshold,action,reason
2012-03-02,1610578.416779638,1462330.8609442117,1748927.8014383758,1,-2.9103244600749867,57320.967502414125,False,6.46935436543208,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-03-09,1601128.5963662043,1460141.9118332088,1736171.6620384783,1,-0.5867345740500296,30963.92621995093,False,2.5206158556800133,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-03-16,1612475.1974691856,1476219.8353479276,1744210.672680527,1,0.7086626975954635,6077.859264303927,False,1.0855900000335574,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-03-23,1625614.41807119,1486313.865318786,1765579.4430495866,1,0.8148479196843805,12253.842521063372,False,1.5686455229070866,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-03-30,1635953.5892009125,1502289.5745392037,1778649.9775847734,1,0.6360162049983575,11766.990949159077,False,1.3552903351958228,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-04-06,1640664.4141873177,1500480.2238498004,1778209.017502768,1,0.28795590642067825,7698.4058392723955,False,0.7571807992568956,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-04-13,1630867.702214898,1496504.621540707,1767777.3551349954,1,-0.5971185751153296,4899.552427803072,False,0.8975446870034332,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-04-20,1604495.1615955334,1477194.4923401163,1735487.3276598584,1,-1.617086449351346,18706.95635870153,False,2.7829956279180834,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-04-27,1577791.190135206,1437776.9981809664,1719856.0747080392,1,-1.664322342597313,26538.42850477807,False,3.3463211185255717,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-05-04,1572260.620992642,1446739.7749616306,1712746.7784013976,1,-0.3505260504142016,17237.33783909208,False,1.4468670519594378,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-05-11,1589973.8209745674,1452720.334313473,1729610.1355458985,1,1.1266071124227617,9062.386944659911,False,1.6965779399364602,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-05-18,1610247.486753987,1477905.4909048642,1738620.6254983072,1,1.2750943136279336,19007.809570917245,False,2.4555221501733637,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-05-25,1614339.84572495,1485718.0376860683,1755078.9899725274,1,0.2541447202760505,13047.810085851519,False,1.0623890388688406,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-06-01,1606969.147136255,1467551.324846077,1732453.9119123295,1,-0.45657663770203305,3692.8333810535255,False,0.6863777753053557,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-06-08,1606496.5561122575,1477129.8493292052,1742460.7879691245,1,-0.029408842406186686,4398.252151129098,False,0.30318796346281224,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-06-15,1616965.5454376151,1480961.3571688924,1756297.2116815918,1,0.6516658430126165,5912.572180946125,False,1.0173243567409316,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-06-22,1619822.2521008383,1487265.9028534507,1765416.209671514,1,0.17667084319041848,7015.871103359593,False,0.609796829344783,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-06-29,1597419.4306415515,1467815.27270103,1736839.9952358396,1,-1.3830419621801981,12193.562412989442,False,2.1463707522959097,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-07-06,1557965.8487383325,1422007.244671735,1696273.8643386532,1,-2.469832352507051,31317.423721403098,False,4.479980633149049,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-07-13,1528987.172837939,1394089.2286682308,1661391.677300112,1,-1.8600328064867888,34349.48493071885,False,4.106584349948275,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-07-20,1527387.8620964184,1390216.2730929716,1660912.4727825546,1,-0.10459935635380724,17211.114233062926,False,1.231432602850855,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-07-27,1544287.539669486,1402040.00443023,1666263.618027802,1,1.1064430975555872,9329.684900910937,False,1.7105847914598007,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-08-03,1561929.7591567475,1419788.473190887,1692325.1938178393,1,1.1424180428883934,17272.27867150533,False,2.248247454886425,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-08-10,1576713.1563468478,1449966.7594415776,1726086.9146354056,1,0.9464828429980976,16233.798887013992,False,1.9760803206158246,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-08-17,1595863.773828546,1457056.8113027252,1734292.062809237,1,1.2145910880879018,17013.780366496034,False,2.2807084250131733,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-08-24,1614647.7710627022,1475622.9428828584,1763645.850005214,1,1.1770426487652141,18967.60262334635,False,2.3517634122207984,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-08-31,1611493.892919929,1470200.306313351,1741050.3863889163,1,-0.19532917329068145,10058.877689571871,False,0.8195250038653661,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-09-07,1574997.9984167877,1437326.857825988,1708522.4494686902,1,-2.264724344503277,22037.852790884575,False,3.6639548713380643,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-09-14,1528508.0837876084,1385589.4292766529,1665295.3582269277,1,-2.9517443625904027,41593.0823478269,False,5.672899899089771,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-09-21,1512796.5801523894,1384666.850396627,1646159.186974768,1,-1.0278979746241368,32344.963396719533,False,3.165988701499082,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-09-28,1539672.787070833,1404254.0564441222,1673867.1204612143,1,1.7765909356918463,13502.051968776734,False,2.653533886308247,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-10-05,1573709.665337531,1440152.393510576,1712440.1804476017,1,2.2106566117500615,30526.610051007163,False,4.15044326511981,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-10-12,1571899.5848516105,1436245.7994905235,1711676.7335148845,1,-0.1150199764155424,19150.073841070232,False,1.3332958781092263,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-10-19,1538503.2441633171,1403935.4765438158,1677420.9111633615,1,-2.124584865988499,19824.580931385033,False,3.413147695257424,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-10-26,1526205.5678404414,1386743.0479853195,1662484.8048467983,1,-0.799327292258234,23644.913494336775,False,2.348588675689955,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-10-28,1533722.2862604312,1400992.2182464858,1679239.3457806257,1,0.4925102213213517,6199.347508907538,False,0.8967129615725205,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-11-04,1599966.621129639,1456204.7926637337,1733023.1600626202,1,4.319187082475451,40590.44620843908,False,6.8561428959524,LOW,1444213.0794674782,1733433.0147982037,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.44M–1.73M).
2012-11-11,1690154.9590264228,1561728.8038694004,1831531.6300726656,1,5.6368887141600155,78521.15352306813,True,10.282684835025675,LOW,1444213.0794674782,1733433.0147982037,Prepare Inventory,Sales predicted to increase by 5.6% compared to last week. Ensure sufficient stock.
2012-11-18,1747222.197195496,1607499.3665719214,1877776.8131982055,1,3.3764500624218208,74245.99949639951,False,7.625823703368769,LOW,1444213.0794674782,1733433.0147982037,Prepare Inventory,Forecasted weekly sales (1.75M) exceed this store’s normal range (1.44M–1.73M). Ensure stock and logistics are ready.
2012-11-25,1768336.8737067955,1633343.3147795098,1912086.1935316091,1,1.2084711689898997,40445.253160928536,False,3.4956628100343474,LOW,1444213.0794674782,1733433.0147982037,Prepare Inventory,Forecasted weekly sales (1.77M) exceed this store’s normal range (1.44M–1.73M). Ensure stock and logistics are ready.
2012-12-02,1810912.0391188632,1672994.3920471617,1935079.104507052,1,2.407638841055282,32441.923078692314,False,4.199107580446821,LOW,1444213.0794674782,1733433.0147982037,Prepare Inventory,Forecasted weekly sales (1.81M) exceed this store’s normal range (1.44M–1.73M). Ensure stock and logistics are ready.
2012-12-09,1913994.6157357383,1769935.1414178151,2046481.5775988763,1,5.692301690535562,74894.1921700271,True,9.605279896131915,LOW,1444213.0794674782,1733433.0147982037,Prepare Inventory,Sales predicted to increase by 5.7% compared to last week. Ensure sufficient stock.
2012-12-16,2024516.1942930336,1885347.9663503503,2156880.8058619592,1,5.774393389022725,106823.66469751079,True,11.050896733310068,LOW,1444213.0794674782,1733433.0147982037,Prepare Inventory,Sales predicted to increase by 5.8% compared to last week. Ensure sufficient stock.
2012-12-23,2026088.0634418144,1884930.2923265805,2163960.297776038,1,0.07764171772060013,64268.228436305886,False,3.249677010556308,LOW,1444213.0794674782,1733433.0147982037,Prepare Inventory,Forecasted weekly sales (2.03M) exceed this store’s normal range (1.44M–1.73M). Ensure stock and logistics are ready.
2012-12-30,1856234.6374687443,1721802.7769571976,1985418.8994409272,1,-8.383319019437474,97614.3256687698,True,13.642046752364688,LOW,1444213.0794674782,1733433.0147982037,Investigate / Promote,Sales predicted to drop by 8.4% compared to last week. Consider marketing actions or promotions.
2013-01-06,1590309.3073509682,1456917.3334867372,1724993.956280602,1,-14.326062274131758,219647.28990403365,True,28.13767042411533,LOW,1444213.0794674782,1733433.0147982037,Investigate / Promote,Sales predicted to drop by 14.3% compared to last week. Consider marketing actions or promotions.
2013-01-13,1394522.3755286322,1264194.5566629823,1527197.3294582593,1,-12.311248567642785,231742.31979237424,True,28.929290978366094,LOW,1444213.0794674782,1733433.0147982037,Investigate / Promote,Sales predicted to drop by 12.3% compared to last week. Consider marketing actions or promotions.
2010-02-05,2118925.924150851,1912098.215295036,2312857.1902441257,2,,,False,,LOW,1777138.7438664564,2180327.724143216,No Action,First week or insufficient historical data to assess change.
2010-02-12,2142057.910639228,1956690.0930793504,2338129.808682523,2,1.0916845286909505,,False,,LOW,1777138.7438664564,2180327.724143216,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.78M–2.18M).
2010-02-19,2067510.229431109,1877057.7808166607,2260755.8969839024,2,-3.4801898136298526,38157.610066493646,False,5.325772462911012,LOW,1777138.7438664564,2180327.724143216,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.78M–2.18M).
2010-02-26,1999626.1323132892,1806341.5428679464,2198634.5908515765,2,-3.2833741836672092,71241.86373673163,False,6.846133370771586,LOW,1777138.7438664564,2180327.724143216,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.78M–2.18M).
